;------------------------------------------------------------
;	顔絵
;------------------------------------------------------------
;・ファイルネームはキャラIDに合わせる
;・デフォ設定 width180 height180
;サイズ変える場合は全てリサイズしないとズレます
;フォントの10倍以上で揃える
;縮小には耐えられますが拡大はやめたほうがいいかと

;・キャラ毎に1枚画像ファイルに収める
;服装違いをｙ軸、表情差分をｘ軸に増設
;・リソース定義規則
;顔絵の種類(ファイル名違い)_服装(Yの段落振り)_表情(Xの段落振り)_キャラID_差分
;種類	立ち絵、顔絵
;服装	体形、服、裸、特殊服装
;表情	通常、笑顔、怒り、オナニー、愛撫、性交
;エフェクト 照れ、吐息、汗
;差分   エフェクトを共有しない画像

;リソース名,元ファイル名,x,y,width,height
顔絵_裸_性交_35,35_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_35,35_顔.webp,540,0,180,180
顔絵_吐息_35,35_顔.webp,360,360,180,180
顔絵_汗_35,35_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;36_お燐
;------------------------------------------------------------
;服
顔絵_服_通常_36,36_顔.webp,0,0,180,180
顔絵_服_笑顔_36,36_顔.webp,180,0,180,180
顔絵_服_怒り_36,36_顔.webp,360,0,180,180
顔絵_服_発情_36,36_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_36,36_顔.webp,0,180,180,180
顔絵_裸_笑顔_36,36_顔.webp,180,180,180,180
顔絵_裸_怒り_36,36_顔.webp,360,180,180,180
顔絵_裸_発情_36,36_顔.webp,900,180,180,180
顔絵_裸_オナニー_36,36_顔.webp,720,180,180,180
顔絵_裸_愛撫_36,36_顔.webp,0,540,180,180
顔絵_裸_性交_36,36_顔.webp,180,540,180,180
;体形拆分
顔絵_服_爆乳拆分_36,36_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_36,36_爆.webp,0,180,180,180
顔絵_裸_夏服_爆乳拆分_36,36_爆.webp,0,360,180,180
;特殊服装
顔絵_服_夏服_通常_36,36_顔.webp,0,360,180,180
顔絵_服_夏服_笑顔_36,36_顔.webp,180,360,180,180
顔絵_服_夏服_怒り_36,36_顔.webp,360,360,180,180
顔絵_服_夏服_発情_36,36_顔.webp,900,360,180,180
;エフェクト
顔絵_照れ_36,36_顔.webp,540,0,180,180
顔絵_吐息_36,36_顔.webp,360,540,180,180
顔絵_汗_36,36_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;37_お空
;------------------------------------------------------------
;服
顔絵_服_通常_37,37_顔.webp,0,0,180,180
顔絵_服_笑顔_37,37_顔.webp,180,0,180,180
顔絵_服_怒り_37,37_顔.webp,360,0,180,180
顔絵_服_発情_37,37_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_37,37_顔.webp,0,180,180,180
顔絵_裸_笑顔_37,37_顔.webp,180,180,180,180
顔絵_裸_怒り_37,37_顔.webp,360,180,180,180
顔絵_裸_発情_37,37_顔.webp,900,180,180,180
顔絵_裸_オナニー_37,37_顔.webp,720,180,180,180
顔絵_裸_愛撫_37,37_顔.webp,0,360,180,180
顔絵_裸_性交_37,37_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_37,37_顔.webp,540,0,180,180
顔絵_吐息_37,37_顔.webp,360,360,180,180
顔絵_汗_37,37_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;38_こいし
;------------------------------------------------------------
;服
顔絵_服_通常_38,38_顔.webp,0,0,180,180
顔絵_服_笑顔_38,38_顔.webp,180,0,180,180
顔絵_服_怒り_38,38_顔.webp,360,0,180,180
顔絵_服_発情_38,38_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_38,38_顔.webp,0,180,180,180
顔絵_裸_笑顔_38,38_顔.webp,180,180,180,180
顔絵_裸_怒り_38,38_顔.webp,360,180,180,180
顔絵_裸_発情_38,38_顔.webp,900,180,180,180
顔絵_裸_オナニー_38,38_顔.webp,720,180,180,180
顔絵_裸_愛撫_38,38_顔.webp,0,360,180,180
顔絵_裸_性交_38,38_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_巨乳拆分_38,38_巨.webp,0,180,180,180
顔絵_裸_発情_巨乳拆分_38,38_巨.webp,0,0,180,180
;エフェクト
顔絵_照れ_38,38_顔.webp,540,0,180,180
顔絵_裸照れ_38,38_顔.webp,540,180,180,180
顔絵_裸吐息_38,38_顔.webp,360,360,180,180
顔絵_裸汗_38,38_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;39_ナズーリン
;------------------------------------------------------------
;服
顔絵_服_通常_39,39_顔.webp,0,0,180,180
顔絵_服_笑顔_39,39_顔.webp,180,0,180,180
顔絵_服_怒り_39,39_顔.webp,360,0,180,180
顔絵_服_発情_39,39_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_39,39_顔.webp,0,180,180,180
顔絵_裸_笑顔_39,39_顔.webp,180,180,180,180
顔絵_裸_怒り_39,39_顔.webp,360,180,180,180
顔絵_裸_発情_39,39_顔.webp,900,180,180,180
顔絵_裸_オナニー_39,39_顔.webp,720,180,180,180
顔絵_裸_愛撫_39,39_顔.webp,0,360,180,180
顔絵_裸_性交_39,39_顔.webp,180,360,180,180
;体形拆分
顔絵_服_爆乳拆分_39,39_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_39,39_爆.webp,0,180,180,180
;エフェクト
顔絵_照れ_39,39_顔.webp,540,0,180,180
顔絵_裸照れ_39,39_顔.webp,540,180,180,180
顔絵_吐息_39,39_顔.webp,360,360,180,180
顔絵_汗_39,39_顔.webp,540,360,180,180
顔絵_ぶっかけ_39,39_顔.webp,720,360,180,180
顔絵_お口_39,39_顔.webp,900,360,180,180
;差分

;------------------------------------------------------------
;40_小傘
;------------------------------------------------------------
;服
顔絵_服_通常_40,40_顔.webp,0,0,180,180
顔絵_服_笑顔_40,40_顔.webp,180,0,180,180
顔絵_服_怒り_40,40_顔.webp,360,0,180,180
顔絵_服_発情_40,40_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_40,40_顔.webp,0,180,180,180
顔絵_裸_笑顔_40,40_顔.webp,180,180,180,180
顔絵_裸_怒り_40,40_顔.webp,360,180,180,180
顔絵_裸_発情_40,40_顔.webp,900,180,180,180
顔絵_裸_オナニー_40,40_顔.webp,720,180,180,180
顔絵_裸_愛撫_40,40_顔.webp,0,360,180,180
顔絵_裸_性交_40,40_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_40,40_顔.webp,540,0,180,180
顔絵_吐息_40,40_顔.webp,360,360,180,180
顔絵_汗_40,40_顔.webp,540,360,180,180

;差分

;------------------------------------------------------------
;41_ぬえ
;------------------------------------------------------------
;服
顔絵_服_通常_41,41_顔.webp,0,0,180,180
顔絵_服_笑顔_41,41_顔.webp,180,0,180,180
顔絵_服_怒り_41,41_顔.webp,360,0,180,180
顔絵_服_発情_41,41_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_41,41_顔.webp,0,180,180,180
顔絵_裸_笑顔_41,41_顔.webp,180,180,180,180
顔絵_裸_怒り_41,41_顔.webp,360,180,180,180
顔絵_裸_発情_41,41_顔.webp,900,180,180,180
顔絵_裸_オナニー_41,41_顔.webp,720,180,180,180
顔絵_裸_愛撫_41,41_顔.webp,0,360,180,180
顔絵_裸_性交_41,41_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_41,41_顔.webp,540,0,180,180
顔絵_裸照れ_41,41_顔.webp,540,0,180,180
顔絵_吐息_41,41_顔.webp,360,360,180,180
顔絵_汗_41,41_顔.webp,540,360,180,180
顔絵_母乳_41,41_顔.webp,540,180,180,180
顔絵_ぶっかけ_41,41_顔.webp,720,360,180,180
顔絵_お口_41,41_顔.webp,900,360,180,180
;差分
顔絵_服_通常_41_日替わり,41_顔_1.webp,0,0,180,180
顔絵_服_笑顔_41_日替わり,41_顔_1.webp,180,0,180,180
顔絵_服_怒り_41_日替わり,41_顔_1.webp,360,0,180,180
顔絵_服_発情_41_日替わり,41_顔_1.webp,900,0,180,180
顔絵_裸_通常_41_日替わり,41_顔_1.webp,0,180,180,180
顔絵_裸_笑顔_41_日替わり,41_顔_1.webp,180,180,180,180
顔絵_裸_怒り_41_日替わり,41_顔_1.webp,360,180,180,180
顔絵_裸_発情_41_日替わり,41_顔_1.webp,900,180,180,180
顔絵_裸_オナニー_41_日替わり,41_顔_1.webp,720,180,180,180
顔絵_裸_愛撫_41_日替わり,41_顔_1.webp,0,360,180,180
顔絵_裸_性交_41_日替わり,41_顔_1.webp,180,360,180,180
顔絵_照れ_41_日替わり,41_顔_1.webp,540,0,180,180
顔絵_裸照れ_41_日替わり,41_顔_1.webp,540,0,180,180
顔絵_吐息_41_日替わり,41_顔_1.webp,360,360,180,180
顔絵_汗_41_日替わり,41_顔_1.webp,540,360,180,180
顔絵_母乳_41_日替わり,41_顔_1.webp,540,180,180,180
顔絵_ぶっかけ_41_日替わり,41_顔_1.webp,720,360,180,180
顔絵_お口_41_日替わり,41_顔_1.webp,900,360,180,180
;巨乳差分
顔絵_巨乳服_通常_41,41_巨.webp,0,0,180,180
顔絵_巨乳服_笑顔_41,41_巨.webp,180,0,180,180
顔絵_巨乳服_怒り_41,41_巨.webp,360,0,180,180
顔絵_巨乳服_発情_41,41_巨.webp,900,0,180,180
顔絵_巨乳裸_通常_41,41_巨.webp,0,180,180,180
顔絵_巨乳裸_笑顔_41,41_巨.webp,180,180,180,180
顔絵_巨乳裸_怒り_41,41_巨.webp,360,180,180,180
顔絵_巨乳裸_発情_41,41_巨.webp,900,180,180,180
顔絵_巨乳裸_オナニー_41,41_巨.webp,720,180,180,180
顔絵_巨乳裸_愛撫_41,41_巨.webp,0,360,180,180
顔絵_巨乳裸_性交_41,41_巨.webp,180,360,180,180
顔絵_巨乳照れ_41,41_巨.webp,540,0,180,180
顔絵_裸巨乳照れ_41,41_巨.webp,540,0,180,180
顔絵_巨乳吐息_41,41_巨.webp,360,360,180,180
顔絵_巨乳汗_41,41_巨.webp,540,360,180,180
顔絵_巨乳服_通常_41_日替わり,41_巨_1.webp,0,0,180,180
顔絵_巨乳服_笑顔_41_日替わり,41_巨_1.webp,180,0,180,180
顔絵_巨乳服_怒り_41_日替わり,41_巨_1.webp,360,0,180,180
顔絵_巨乳服_発情_41_日替わり,41_巨_1.webp,900,0,180,180
顔絵_巨乳裸_通常_41_日替わり,41_巨_1.webp,0,180,180,180
顔絵_巨乳裸_笑顔_41_日替わり,41_巨_1.webp,180,180,180,180
顔絵_巨乳裸_怒り_41_日替わり,41_巨_1.webp,360,180,180,180
顔絵_巨乳裸_発情_41_日替わり,41_巨_1.webp,900,180,180,180
顔絵_巨乳裸_オナニー_41_日替わり,41_巨_1.webp,720,180,180,180
顔絵_巨乳裸_愛撫_41_日替わり,41_巨_1.webp,0,360,180,180
顔絵_巨乳裸_性交_41_日替わり,41_巨_1.webp,180,360,180,180
顔絵_巨乳照れ_41_日替わり,41_巨_1.webp,540,0,180,180
顔絵_裸巨乳照れ_41_日替わり,41_巨_1.webp,540,0,180,180
顔絵_巨乳吐息_41_日替わり,41_巨_1.webp,360,360,180,180
顔絵_巨乳汗_41_日替わり,41_巨_1.webp,540,360,180,180

;------------------------------------------------------------
;42_はたて
;------------------------------------------------------------
;服
顔絵_服_通常_42,42_顔.webp,0,0,180,180
顔絵_服_笑顔_42,42_顔.webp,180,0,180,180
顔絵_服_怒り_42,42_顔.webp,360,0,180,180
顔絵_服_発情_42,42_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_42,42_顔.webp,0,180,180,180
顔絵_裸_笑顔_42,42_顔.webp,180,180,180,180
顔絵_裸_怒り_42,42_顔.webp,360,180,180,180
顔絵_裸_発情_42,42_顔.webp,900,180,180,180
顔絵_裸_オナニー_42,42_顔.webp,720,180,180,180
顔絵_裸_愛撫_42,42_顔.webp,0,360,180,180
顔絵_裸_性交_42,42_顔.webp,180,360,180,180
;体形拆分
顔絵_服_巨乳拆分_42,42_巨.webp,0,0,180,180
顔絵_裸_巨乳拆分_42,42_巨.webp,0,360,180,180
顔絵_裸_発情_巨乳拆分_42,42_巨.webp,0,180,180,180
顔絵_服_爆乳拆分_42,42_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_42,42_爆.webp,0,360,180,180
顔絵_裸_発情_爆乳拆分_42,42_爆.webp,0,180,180,180
;エフェクト
顔絵_照れ_42,42_顔.webp,540,0,180,180
顔絵_吐息_42,42_顔.webp,360,360,180,180
顔絵_汗_42,42_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_42,42_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_42,42_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_42,42_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_42,42_顔_バニー.webp,720,0,180,180
顔絵_巨乳服_バニー_通常_42,42_顔_バニー.webp,0,180,180,180
顔絵_巨乳服_バニー_笑顔_42,42_顔_バニー.webp,180,180,180,180
顔絵_巨乳服_バニー_怒り_42,42_顔_バニー.webp,360,180,180,180
顔絵_巨乳服_バニー_発情_42,42_顔_バニー.webp,720,180,180,180
顔絵_爆乳服_バニー_通常_42,42_顔_バニー.webp,0,360,180,180
顔絵_爆乳服_バニー_笑顔_42,42_顔_バニー.webp,180,360,180,180
顔絵_爆乳服_バニー_怒り_42,42_顔_バニー.webp,360,360,180,180
顔絵_爆乳服_バニー_発情_42,42_顔_バニー.webp,720,360,180,180
;------------------------------------------------------------
;43_華扇
;------------------------------------------------------------
;服
顔絵_服_通常_43,43_顔.webp,0,0,180,180
顔絵_服_笑顔_43,43_顔.webp,180,0,180,180
顔絵_服_怒り_43,43_顔.webp,360,0,180,180
顔絵_服_発情_43,43_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_43,43_顔.webp,0,180,180,180
顔絵_裸_笑顔_43,43_顔.webp,180,180,180,180
顔絵_裸_怒り_43,43_顔.webp,360,180,180,180
顔絵_裸_発情_43,43_顔.webp,900,180,180,180
顔絵_裸_オナニー_43,43_顔.webp,720,180,180,180
顔絵_裸_愛撫_43,43_顔.webp,0,360,180,180
顔絵_裸_性交_43,43_顔.webp,180,360,180,180
;体形差分
;顔絵_巨乳服_通常_43,43_巨.webp,0,0,180,180
;顔絵_巨乳服_笑顔_43,43_巨.webp,180,0,180,180
;顔絵_巨乳服_怒り_43,43_巨.webp,360,0,180,180
;顔絵_巨乳服_発情_43,43_巨.webp,900,0,180,180
;顔絵_巨乳裸_通常_43,43_巨.webp,0,180,180,180
;顔絵_巨乳裸_笑顔_43,43_巨.webp,180,180,180,180
;顔絵_巨乳裸_怒り_43,43_巨.webp,360,180,180,180
;顔絵_巨乳裸_発情_43,43_巨.webp,900,180,180,180
;顔絵_巨乳裸_オナニー_43,43_巨.webp,720,180,180,180
;顔絵_巨乳裸_愛撫_43,43_巨.webp,0,360,180,180
;顔絵_巨乳裸_性交_43,43_巨.webp,180,360,180,180
;体形拆分
顔絵_裸_爆乳拆分_43,43_爆.webp,0,0,180,180
;エフェクト
顔絵_照れ_43,43_顔.webp,540,0,180,180
顔絵_吐息_43,43_顔.webp,360,360,180,180
顔絵_汗_43,43_顔.webp,540,360,180,180
顔絵_母乳_43,43_顔.webp,540,180,180,180
顔絵_爆乳母乳_43,43_爆.webp,180,0,180,180
顔絵_お口_43,43_顔.webp,900,360,180,180
顔絵_ぶっかけ_43,43_顔.webp,720,360,180,180
;差分

;------------------------------------------------------------
;44_エレン
;------------------------------------------------------------
;服
顔絵_服_通常_44,44_顔.webp,0,0,180,180
顔絵_服_笑顔_44,44_顔.webp,180,0,180,180
顔絵_服_怒り_44,44_顔.webp,360,0,180,180
顔絵_服_発情_44,44_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_44,44_顔.webp,0,180,180,180
顔絵_裸_笑顔_44,44_顔.webp,180,180,180,180
顔絵_裸_怒り_44,44_顔.webp,360,180,180,180
顔絵_裸_発情_44,44_顔.webp,900,180,180,180
顔絵_裸_オナニー_44,44_顔.webp,720,180,180,180
顔絵_裸_愛撫_44,44_顔.webp,0,360,180,180
顔絵_裸_性交_44,44_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_44,44_顔.webp,540,0,180,180
顔絵_裸照れ_44,44_顔.webp,540,180,180,180
顔絵_裸吐息_44,44_顔.webp,360,360,180,180
顔絵_裸汗_44,44_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;45_理香子
;------------------------------------------------------------
;服
顔絵_服_通常_45,45_顔.webp,0,0,180,180
顔絵_服_笑顔_45,45_顔.webp,180,0,180,180
顔絵_服_怒り_45,45_顔.webp,360,0,180,180
顔絵_服_発情_45,45_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_45,45_顔.webp,0,180,180,180
顔絵_裸_笑顔_45,45_顔.webp,180,180,180,180
顔絵_裸_怒り_45,45_顔.webp,360,180,180,180
顔絵_裸_発情_45,45_顔.webp,900,180,180,180
顔絵_裸_オナニー_45,45_顔.webp,720,180,180,180
顔絵_裸_愛撫_45,45_顔.webp,0,360,180,180
顔絵_裸_性交_45,45_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_45,45_顔.webp,540,0,180,180
顔絵_裸照れ_45,45_顔.webp,540,180,180,180
顔絵_裸吐息_45,45_顔.webp,360,360,180,180
顔絵_裸汗_45,45_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;46_明羅
;------------------------------------------------------------
;服
顔絵_服_通常_46,46_顔.webp,0,0,180,180
顔絵_服_笑顔_46,46_顔.webp,180,0,180,180
顔絵_服_怒り_46,46_顔.webp,360,0,180,180
顔絵_服_発情_46,46_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_46,46_顔.webp,0,180,180,180
顔絵_裸_笑顔_46,46_顔.webp,180,180,180,180
顔絵_裸_怒り_46,46_顔.webp,360,180,180,180
顔絵_裸_発情_46,46_顔.webp,900,180,180,180
顔絵_裸_オナニー_46,46_顔.webp,720,180,180,180
顔絵_裸_愛撫_46,46_顔.webp,0,360,180,180
顔絵_裸_性交_46,46_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_46,46_顔.webp,540,0,180,180
顔絵_裸照れ_46,46_顔.webp,540,180,180,180
顔絵_裸吐息_46,46_顔.webp,360,360,180,180
顔絵_裸汗_46,46_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;47_里香
;------------------------------------------------------------
;服
顔絵_服_通常_47,47_顔.webp,0,0,180,180
顔絵_服_笑顔_47,47_顔.webp,180,0,180,180
顔絵_服_怒り_47,47_顔.webp,360,0,180,180
顔絵_服_発情_47,47_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_47,47_顔.webp,0,180,180,180
顔絵_裸_笑顔_47,47_顔.webp,180,180,180,180
顔絵_裸_怒り_47,47_顔.webp,360,180,180,180
顔絵_裸_発情_47,47_顔.webp,900,180,180,180
顔絵_裸_オナニー_47,47_顔.webp,720,180,180,180
顔絵_裸_愛撫_47,47_顔.webp,0,360,180,180
顔絵_裸_性交_47,47_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_47,47_顔.webp,540,0,180,180
顔絵_吐息_47,47_顔.webp,360,360,180,180
顔絵_汗_47,47_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;48_ルイズ
;------------------------------------------------------------
;服
顔絵_服_通常_48,48_顔.webp,0,0,180,180
顔絵_服_笑顔_48,48_顔.webp,180,0,180,180
顔絵_服_怒り_48,48_顔.webp,360,0,180,180
顔絵_服_発情_48,48_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_48,48_顔.webp,0,180,180,180
顔絵_裸_笑顔_48,48_顔.webp,180,180,180,180
顔絵_裸_怒り_48,48_顔.webp,360,180,180,180
顔絵_裸_発情_48,48_顔.webp,900,180,180,180
顔絵_裸_オナニー_48,48_顔.webp,720,180,180,180
顔絵_裸_愛撫_48,48_顔.webp,0,360,180,180
顔絵_裸_性交_48,48_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_48,48_顔.webp,540,0,180,180
顔絵_裸照れ_48,48_顔.webp,540,180,180,180
顔絵_裸吐息_48,48_顔.webp,360,360,180,180
顔絵_裸汗_48,48_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;49_さとり
;------------------------------------------------------------
;服
顔絵_服_通常_49,49_顔.webp,0,0,180,180
顔絵_服_笑顔_49,49_顔.webp,180,0,180,180
顔絵_服_怒り_49,49_顔.webp,360,0,180,180
顔絵_服_睡眠_49,49_顔.webp,720,0,180,180
顔絵_服_発情_49,49_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_49,49_顔.webp,0,180,180,180
顔絵_裸_笑顔_49,49_顔.webp,180,180,180,180
顔絵_裸_怒り_49,49_顔.webp,360,180,180,180
顔絵_裸_睡眠_49,49_顔.webp,720,180,180,180
顔絵_裸_発情_49,49_顔.webp,900,180,180,180
顔絵_裸_オナニー_49,49_顔.webp,720,360,180,180
顔絵_裸_愛撫_49,49_顔.webp,0,540,180,180
顔絵_裸_性交_49,49_顔.webp,180,540,180,180
;マウスオーバー表情
顔絵_裸_裸通常_49,49_顔.webp,0,360,180,180
顔絵_裸_裸笑顔_49,49_顔.webp,180,360,180,180
顔絵_裸_裸怒り_49,49_顔.webp,360,360,180,180
顔絵_裸_裸睡眠_49,49_顔.webp,720,360,180,180
顔絵_裸_裸発情_49,49_顔.webp,900,360,180,180
;エフェクト
顔絵_照れ_49,49_顔.webp,540,0,180,180
顔絵_吐息_49,49_顔.webp,360,540,180,180
顔絵_汗_49,49_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;50_フラン
;------------------------------------------------------------
;服
顔絵_服_通常_50,50_顔.webp,0,0,180,180
顔絵_服_笑顔_50,50_顔.webp,180,0,180,180
顔絵_服_怒り_50,50_顔.webp,360,0,180,180
顔絵_服_発情_50,50_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_50,50_顔.webp,0,180,180,180
顔絵_裸_笑顔_50,50_顔.webp,180,180,180,180
顔絵_裸_怒り_50,50_顔.webp,360,180,180,180
顔絵_裸_発情_50,50_顔.webp,900,180,180,180
顔絵_裸_オナニー_50,50_顔.webp,720,180,180,180
顔絵_裸_愛撫_50,50_顔.webp,0,360,180,180
顔絵_裸_性交_50,50_顔.webp,180,360,180,180
;体形拆分
顔絵_服_巨乳拆分_50,50_巨.webp,0,0,180,180
顔絵_裸_巨乳拆分_50,50_巨.webp,0,360,180,180
顔絵_裸_発情_巨乳拆分_50,50_巨.webp,0,180,180,180
;エフェクト
顔絵_照れ_50,50_顔.webp,540,0,180,180
顔絵_吐息_50,50_顔.webp,360,360,180,180
顔絵_汗_50,50_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;51_にとり
;------------------------------------------------------------
;服
顔絵_服_通常_51,51_顔.webp,0,0,180,180
顔絵_服_笑顔_51,51_顔.webp,180,0,180,180
顔絵_服_怒り_51,51_顔.webp,360,0,180,180
顔絵_服_発情_51,51_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_51,51_顔.webp,0,180,180,180
顔絵_裸_笑顔_51,51_顔.webp,180,180,180,180
顔絵_裸_怒り_51,51_顔.webp,360,180,180,180
顔絵_裸_発情_51,51_顔.webp,900,180,180,180
顔絵_裸_オナニー_51,51_顔.webp,720,180,180,180
顔絵_裸_愛撫_51,51_顔.webp,0,540,180,180
顔絵_裸_性交_51,51_顔.webp,180,540,180,180
;体形差分
顔絵_裸_巨乳拆分_51,51_巨.webp,0,0,180,180
顔絵_裸_発情_巨乳拆分_51,51_巨.webp,0,180,180,180
顔絵_裸_爆乳拆分_51,51_爆.webp,0,0,180,180
顔絵_裸_発情_爆乳拆分_51,51_爆.webp,0,180,180,180
;特殊服装
顔絵_服_作業着_通常_51,51_顔_作業着.webp,0,0,180,180
顔絵_服_作業着_笑顔_51,51_顔_作業着.webp,180,0,180,180
顔絵_服_作業着_怒り_51,51_顔_作業着.webp,360,0,180,180
顔絵_服_作業着_発情_51,51_顔_作業着.webp,540,0,180,180
顔絵_巨乳服_作業着_通常_51,51_顔_作業着.webp,0,180,180,180
顔絵_巨乳服_作業着_笑顔_51,51_顔_作業着.webp,180,180,180,180
顔絵_巨乳服_作業着_怒り_51,51_顔_作業着.webp,360,180,180,180
顔絵_巨乳服_作業着_発情_51,51_顔_作業着.webp,540,180,180,180
顔絵_服_夏服_通常_51,51_顔.webp,0,360,180,180
顔絵_服_夏服_笑顔_51,51_顔.webp,180,360,180,180
顔絵_服_夏服_怒り_51,51_顔.webp,360,360,180,180
顔絵_服_夏服_発情_51,51_顔.webp,900,360,180,180
;エフェクト
顔絵_照れ_51,51_顔.webp,540,0,180,180
顔絵_裸照れ_51,51_顔.webp,540,180,180,180
顔絵_裸吐息_51,51_顔.webp,360,540,180,180
顔絵_裸汗_51,51_顔.webp,540,540,180,180
;特殊照れ
顔絵_作業着照れ_51,51_顔_作業着.webp,720,0,180,180
顔絵_巨乳作業着照れ_51,51_顔_作業着.webp,720,180,180,180
;差分

;------------------------------------------------------------
;52_鈴仙
;------------------------------------------------------------
;服
顔絵_服_通常_52,52_顔.webp,0,0,180,180
顔絵_服_笑顔_52,52_顔.webp,180,0,180,180
顔絵_服_怒り_52,52_顔.webp,360,0,180,180
顔絵_服_発情_52,52_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_52,52_顔.webp,0,180,180,180
顔絵_裸_笑顔_52,52_顔.webp,180,180,180,180
顔絵_裸_怒り_52,52_顔.webp,360,180,180,180
顔絵_裸_発情_52,52_顔.webp,900,180,180,180
顔絵_裸_オナニー_52,52_顔.webp,720,180,180,180
顔絵_裸_愛撫_52,52_顔.webp,0,540,180,180
顔絵_裸_性交_52,52_顔.webp,180,540,180,180
;体形拆分
顔絵_服_爆乳拆分_52,52_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_52,52_爆.webp,0,180,180,180
;特殊服装
顔絵_服_ブラウス_通常_52,52_顔.webp,0,360,180,180
顔絵_服_ブラウス_笑顔_52,52_顔.webp,180,360,180,180
顔絵_服_ブラウス_怒り_52,52_顔.webp,360,360,180,180
顔絵_服_ブラウス_発情_52,52_顔.webp,900,360,180,180
顔絵_服_ブラウス_爆乳拆分_52,52_爆.webp,0,360,180,180
;Reisen's medicine seller attire patch by Myrmex
顔絵_服_MedSeller_通常_52,52_Med_Face.webp,0,0,180,180
顔絵_服_MedSeller_笑顔_52,52_Med_Face.webp,180,0,180,180
顔絵_服_MedSeller_怒り_52,52_Med_Face.webp,360,0,180,180
顔絵_服_MedSeller_発情_52,52_Med_Face.webp,900,0,180,180
顔絵_MedSeller照れ_52,52_Med_Face.webp,540,0,180,180
;エフェクト
顔絵_照れ_52,52_顔.webp,540,0,180,180
顔絵_吐息_52,52_顔.webp,360,540,180,180
顔絵_汗_52,52_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;53_てゐ
;------------------------------------------------------------
;服
顔絵_服_通常_53,53_顔.webp,0,0,180,180
顔絵_服_笑顔_53,53_顔.webp,180,0,180,180
顔絵_服_怒り_53,53_顔.webp,360,0,180,180
顔絵_服_発情_53,53_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_53,53_顔.webp,0,180,180,180
顔絵_裸_笑顔_53,53_顔.webp,180,180,180,180
顔絵_裸_怒り_53,53_顔.webp,360,180,180,180
顔絵_裸_発情_53,53_顔.webp,900,180,180,180
顔絵_裸_オナニー_53,53_顔.webp,720,180,180,180
顔絵_裸_愛撫_53,53_顔.webp,0,360,180,180
顔絵_裸_性交_53,53_顔.webp,180,360,180,180
;体形差分
顔絵_巨乳服_通常_53,53_爆.webp,0,0,180,180
顔絵_巨乳服_笑顔_53,53_爆.webp,180,0,180,180
顔絵_巨乳服_怒り_53,53_爆.webp,360,0,180,180
顔絵_巨乳服_発情_53,53_爆.webp,900,0,180,180
